"topic","CS","lbf","pip","coef","name","id","database","accession","sub_category_code","organism","description_brief","top_genes"
"k6","L3","1.599","0.000","0.436","GO_RESPIRATORY_BURST_INVOLVED_IN_DEFENSE_RESPONSE","M22276","MSigDB-C5",NA,"GO:BP","Homo sapiens","A phase of elevated metabolic activity, during which oxygen consumption increases made as part of a defense response ; this leads to the production, by an NADH dependent system, of hydrogen peroxide (H2O2), superoxide anions and hydroxyl radicals. [GOC:add, ISBN:0781735149, PMID:12789499]","Hck (4.271) Pik3cg (1.736) Lbp (0.991) Dusp10 (-0.23) Prdx2 (-0.159) Slamf8 (-0.01) Pik3cd (-0.007) Grn (0.005) Rps19 (-0.003) Mpo (0.003)"
"k6","L3","1.599","0.000","-0.269","GO_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE","M15803","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that modulates the frequency, rate, or extent of a T-helper 1 type immune response. [GOC:add]","Slc11a1 (0.044) Anxa1 (-0.043) Jak3 (-0.031) Il4ra (0.02) Pla2g4a (0.02) Ripk2 (-0.015) Il1rl1 (0.014) Il33 (0.013) Havcr2 (0.013) Il1b (0.011)"
"k6","L3","1.599","0.000","-0.299","GO_POSITIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE","M12978","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that activates or increases the frequency, rate, or extent of a T-helper 1 type immune response. [GOC:add]","Slc11a1 (0.044) Anxa1 (-0.043) Pla2g4a (0.02) Ripk2 (-0.015) Il1b (0.011) Hlx (0.009) Cd80 (-0.007) Il1r1 (-0.006) Il23a (0.006) Il12rb1 (0.006)"
"k6","L3","1.599","0.000","0.254","GO_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE","M14968","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that modulates the frequency, rate, or extent of a humoral immune response. [GOC:add]","Cxcl13 (6.689) Foxj1 (5.007) C1qa (2.884) Ptpn6 (2.728) C1qc (2.678) C1qb (2.076) Cfp (1.608) Cd81 (-1.408) Cd59b (1.199) Pros1 (0.277)"
"k6","L3","1.599","0.000","0.503","GO_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE","M13912","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that stops, prevents, or reduces the frequency, rate, or extent of a humoral immune response. [GOC:add]","Foxj1 (5.007) Ptpn6 (2.728) Cd59b (1.199) Fcgr2b (0.041) Susd4 (0.028) Cd55 (-0.017) Spink5 (-0.014) A2m (0.006) Vsig4 (0.003) Serping1 (-0.002)"
"k6","L3","1.599","0.000","-0.205","GO_RENAL_SYSTEM_PROCESS","M16787","MSigDB-C5",NA,"GO:BP","Homo sapiens","A organ system process carried out by any of the organs or tissues of the renal system. The renal system maintains fluid balance, and contributes to electrolyte balance, acid/base balance, and disposal of nitrogenous waste products. In humans, the renal system comprises a pair of kidneys, a pair of ureters, urinary bladder, urethra, sphincter muscle and associated blood vessels; in other species, the renal system may comprise related structures (e.g., nephrocytes and malpighian tubules in Drosophila). [GOC:cjm, GOC:mtg_cardio, GOC:mtg_kidney_jan10]","Prkar2b (1.767) Slc9a3r1 (1.707) Myo5b (1.635) Gas6 (-1.083) Adm (-1.016) Prkar1a (0.967) Slc15a2 (-0.711) Coro2b (0.58) Prkaca (0.566) Cldn4 (0.497)"
"k6","L3","1.599","0.000","-0.230","GO_RENAL_WATER_HOMEOSTASIS","M13320","MSigDB-C5",NA,"GO:BP","Homo sapiens","Renal process involved in the maintenance of an internal steady state of water in the body. [GOC:mtg_cardio]","Prkar2b (1.767) Myo5b (1.635) Prkar1a (0.967) Prkaca (0.566) Aqp4 (-0.463) Aqp2 (0.415) Rab11a (-0.291) Prkar1b (0.111) Adcy2 (-0.079) Prkacb (0.072)"
"k6","L3","1.599","0.000","0.357","GO_SECONDARY_HEART_FIELD_SPECIFICATION","M22314","MSigDB-C5",NA,"GO:BP","Homo sapiens","The process that results in the delineation of a specific region of the lateral mesoderm into the area which will form the majority of the mesodermal component of the right ventricle, arterial pole (outflow tract) and venous pole (inflow tract). [GOC:mtg_heart, GOC:rl, PMID:17276708]","Wnt11 (5.672) Axin2 (0.05) Mef2c (0.033) Smarcd3 (-0.027) Rbpj (0.027) Wnt5a (-0.015) Mesp1 (-0.011) Bmp4 (-0.007) Lrp2 (0.002) Isl1 (0.001)"
"k6","L3","1.599","0.000","-0.242","GO_EMBRYONIC_HEART_TUBE_MORPHOGENESIS","M34055","MSigDB-C5",NA,"GO:BP","Homo sapiens","The process in which the anatomical structures of the embryonic heart tube are generated and organized. The embryonic heart tube is an epithelial tube that will give rise to the mature heart. [GOC:mtg_heart]","Ccdc40 (5.017) Ccdc39 (4.477) Ccdc103 (4.475) Ift172 (3.765) Ift57 (3.311) Bbs7 (2.986) Bbs5 (2.428) Dnaaf1 (2.41) Nphp3 (2.222) Bbs4 (1.629)"
"k6","L3","1.599","0.000","0.231","GO_CILIUM_MOVEMENT","M13169","MSigDB-C5",NA,"GO:BP","Homo sapiens","The directed, self-propelled movement of a cilium. [GOC:dph, GOC:jl]","Tekt1 (6.712) Zmynd10 (6.473) Iqcg (6.211) Tekt4 (6.011) Nme5 (5.962) Cfap53 (5.936) Dnah9 (5.749) Dnaic2 (5.663) Drc1 (5.433) Wdr66 (5.169)"
"k6","L3","1.599","0.003","0.715","GO_DETECTION_OF_CALCIUM_ION","M16957","MSigDB-C5",NA,"GO:BP","Homo sapiens","The series of events in which a calcium ion stimulus is received by a cell and converted into a molecular signal. [GOC:pg]","Kcnmb2 (4.397) Kcnmb1 (2.714) Calm3 (1.903) Calm1 (1.745) Calm2 (1.402) Syt1 (0.075) Ryr2 (0.065) Kcnmb4 (0.041) Kcnmb3 (0.011) Casr (0.009)"
"k6","L3","1.599","0.000","0.385","GO_GALACTOSE_METABOLIC_PROCESS","M13218","MSigDB-C5",NA,"GO:BP","Homo sapiens","The chemical reactions and pathways involving galactose, the aldohexose galacto-hexose. D-galactose is widely distributed in combined form in plants, animals and microorganisms as a constituent of oligo- and polysaccharides; it also occurs in galactolipids and as its glucoside in lactose and melibiose. [ISBN:0198506732]","Pgm2l1 (2.305) Galk2 (1.481) Galk1 (1.317) Pgm1 (1.289) Slc35a2 (1.174) B4galt1 (0.147) Ppargc1a (0.053) Pgm2 (-0.021) Galm (-0.015) Chst1 (0.008)"
"k6","L3","1.599","0.000","0.337","GO_PURINE_NUCLEOBASE_METABOLIC_PROCESS","M14439","MSigDB-C5",NA,"GO:BP","Homo sapiens","The chemical reactions and pathways involving purine nucleobases, one of the two classes of nitrogen-containing ring compounds found in DNA and RNA, which include adenine and guanine. [GOC:go_curators]","Ttr (7.894) Gmpr (0.852) Ppat (0.606) Paics (0.457) Aprt (0.269) Gart (0.114) Kdm1a (0.059) Shmt1 (-0.038) Xdh (-0.036) Hprt (0.03)"
"k6","L3","1.599","0.000","0.355","GO_IMP_BIOSYNTHETIC_PROCESS","M16175","MSigDB-C5",NA,"GO:BP","Homo sapiens","The chemical reactions and pathways resulting in the formation of IMP, inosine monophosphate. [ISBN:0198506732]","Ampd1 (4.572) Ppat (0.606) Paics (0.457) Gart (0.114) Adsl (-0.084) Hprt (0.03) Atic (-0.023) Ampd3 (0.017) Pfas (0.016) Ampd2 (0.005)"
"k6","L3","1.599","0.000","-0.126","GO_DNA_REPLICATION","M16148","MSigDB-C5",NA,"GO:BP","Homo sapiens","The cellular metabolic process in which a cell duplicates one or more molecules of DNA. DNA replication begins when specific sequences, known as origins of replication, are recognized and bound by initiation proteins, and ends when the original DNA molecule has been completely duplicated and the copies topologically separated. The unit of replication usually corresponds to the genome of the cell, an organelle, or a virus. The template for replication can either be an existing DNA molecule or RNA. [GOC:mah]","Chek2 (4.773) Lrwd1 (2.204) Chaf1a (2.004) Rfc2 (1.786) Kctd13 (1.636) Polk (1.598) Ttf1 (1.419) Rpa3 (1.135) Repin1 (0.976) Jun (0.842)"
"k6","L3","1.599","0.000","0.536","GO_CHROMATIN_SILENCING_AT_TELOMERE","M22399","MSigDB-C5",NA,"GO:BP","Homo sapiens","Repression of transcription of telomeric DNA by altering the structure of chromatin. [PMID:10219245]","Dydc2 (4.441) Dpy30 (1.793) Dot1l (1.207) Ezh1 (0.718) Dydc1 (0.235) Hat1 (0.044) Cdc45 (-0.023) Ezh2 (-0.014) Sirt2 (0.003) Sirt6 (0.002)"
"k6","L3","1.599","0.000","-0.129","GO_RNA_CATABOLIC_PROCESS","M12276","MSigDB-C5",NA,"GO:BP","Homo sapiens","The chemical reactions and pathways resulting in the breakdown of RNA, ribonucleic acid, one of the two main type of nucleic acid, consisting of a long, unbranched macromolecule formed from ribonucleotides joined in 3',5'-phosphodiester linkage. [ISBN:0198506732]","Rbm24 (3.163) Naf1 (2.125) Psmd9 (1.946) Lrpprc (1.758) Vim (1.208) Psmd10 (0.936) Skiv2l (0.859) Zc3h14 (0.787) Cnot8 (0.727) Dcp2 (0.705)"
"k6","L3","1.599","0.000","-0.126","GO_TRANSLATIONAL_INITIATION","M11328","MSigDB-C5",NA,"GO:BP","Homo sapiens","The process preceding formation of the peptide bond between the first two amino acids of a protein. This includes the formation of a complex of the ribosome, mRNA or circRNA, and an initiation complex that contains the first aminoacyl-tRNA. [ISBN:019879276X]","Eif4g3 (1.432) Eif2b2 (1.404) Uba52 (0.666) Ago2 (0.657) Cops5 (0.655) Paip2 (0.578) Gm11837 (0.553) Ppp1r15a (0.515) Rps26 (0.441) Rpl23 (-0.416)"
"k6","L3","1.599","0.000","0.128","GO_PROTEIN_FOLDING","M13856","MSigDB-C5",NA,"GO:BP","Homo sapiens","The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure. [GOC:go_curators, GOC:rb]","Gnb3 (6.958) Zmynd10 (6.473) Dnajb13 (5.754) Ppil6 (4.459) Gnat3 (4.256) Hsph1 (3.274) Gnaz (2.782) Hspa4l (2.708) Tbcel (2.68) Nudc (2.584)"
"k6","L3","1.599","0.000","0.218","GO_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS","M14570","MSigDB-C5",NA,"GO:BP","Homo sapiens","The proteolytic cleavage of transmembrane proteins and release of their ectodomain (extracellular domain). [GOC:jl, http://www.copewithcytokines.de/]","Adam8 (5.84) Timp4 (5.214) Apoe (2.449) Sppl2b (1.803) Timp3 (-0.796) Rbmx (0.705) Psen2 (0.341) Bace2 (0.213) Rock1 (0.172) Adam9 (-0.146)"
"k6","L3","1.599","0.000","-0.343","GO_CYSTEINE_METABOLIC_PROCESS","M22425","MSigDB-C5",NA,"GO:BP","Homo sapiens","The chemical reactions and pathways involving cysteine, 2-amino-3-mercaptopropanoic acid. [GOC:go_curators]","Gclc (0.807) Tst (-0.761) Gclm (-0.445) Slc7a11 (-0.373) Ggt1 (-0.039) Agxt (0.021) Cth (-0.014) Csad (-0.012) Cbs (0.009) Mpst (0.009)"
"k6","L3","1.599","0.000","0.317","GO_CELLULAR_BIOGENIC_AMINE_METABOLIC_PROCESS","M7597","MSigDB-C5",NA,"GO:BP","Homo sapiens","The chemical reactions and pathways occurring at the level of individual cells involving any of a group of naturally occurring, biologically active amines, such as norepinephrine, histamine, and serotonin, many of which act as neurotransmitters. [GOC:jl, ISBN:0395825172]","Hdc (7.641) Naaa (2.826) Azin2 (2.444) Oaz2 (1.822) Gde1 (1.802) Odc1 (1.746) Ddc (1.676) Sms (1.306) Gdpd1 (0.552) Oaz1 (-0.437)"
"k6","L3","1.599","0.000","0.331","GO_POLYAMINE_BIOSYNTHETIC_PROCESS","M22439","MSigDB-C5",NA,"GO:BP","Homo sapiens","The chemical reactions and pathways resulting in the formation of polyamines, any organic compound containing two or more amino groups. [ISBN:0198506732]","Azin2 (2.444) Oaz2 (1.822) Odc1 (1.746) Sms (1.306) Oaz1 (-0.437) Agmat (0.093) Sat1 (-0.091) Oaz3 (0.054) Smox (0.053) Paox (-0.01)"
"k6","L3","1.599","0.000","0.505","GO_PHOSPHATIDYLETHANOLAMINE_BIOSYNTHETIC_PROCESS","M14655","MSigDB-C5",NA,"GO:BP","Homo sapiens","The chemical reactions and pathways resulting in the formation of phosphatidylethanolamine, any of a class of glycerophospholipids in which a phosphatidyl group is esterified to the hydroxyl group of ethanolamine. [ISBN:0198506732]","Etnk2 (2.234) Etnk1 (2.135) Slc27a1 (1.446) Pisd (1.271) Pcyt2 (1.014) Lpin1 (0.623) Cept1 (-0.022) Chkb (0.019) Lpin2 (0.005) Alox15 (-0.004)"
"k6","L3","1.599","0.000","-0.437","GO_WATER_TRANSPORT","M12180","MSigDB-C5",NA,"GO:BP","Homo sapiens","The directed movement of water (H2O) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:ai]","Aqp5 (-5.359) Aqp4 (-0.463) Aqp2 (0.415) Cftr (0.077) Slc14a1 (0.054) Aqp3 (-0.026) Inpp5k (0.021) Aqp11 (-0.02) Has2 (-0.016) Aqp1 (0.015)"
"k6","L3","1.599","0.000","-0.333","GO_OLIGOPEPTIDE_TRANSPORT","M22477","MSigDB-C5",NA,"GO:BP","Homo sapiens","The directed movement of oligopeptides into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Oligopeptides are molecules that contain a small number (2 to 20) of amino-acid residues connected by peptide linkages. [ISBN:0198506732]","Slc9a3r1 (1.707) Slc15a2 (-0.711) Slc7a11 (-0.373) Car2 (0.103) Gja1 (-0.034) Cdh17 (-0.022) Slc26a6 (-0.014) Slc15a4 (-0.012) Slc13a3 (0.007) Abcc1 (0.004)"
"k6","L3","1.599","0.334","0.647","GO_EXTRACELLULAR_TRANSPORT","M29059","MSigDB-C5",NA,"GO:BP","Homo sapiens","The transport of substances that occurs outside cells. [GOC:go_curators]","Nme5 (5.962) Cfap53 (5.936) Ccdc40 (5.017) Lrrc6 (4.771) Spa17 (4.519) Ccdc39 (4.477) Ccdc103 (4.475) Ttc25 (4.443) Spag17 (3.68) Spef2 (3.539)"
"k6","L3","1.599","0.000","-0.365","GO_PHAGOCYTOSIS_RECOGNITION","M16726","MSigDB-C5",NA,"GO:BP","Homo sapiens","The initial step in phagocytosis involving adhesion to bacteria, immune complexes and other particulate matter, or an apoptotic cell and based on recognition of factors such as bacterial cell wall components, opsonins like complement and antibody or protein receptors and lipids like phosphatidyl serine, and leading to intracellular signaling in the phagocytosing cell. [GOC:curators, ISBN:0781735149]","Mfge8 (-0.452) Scarb1 (0.362) Cd36 (-0.132) Adgrb1 (0.041) Igll1 (0.031) Tulp1 (-0.013) Colec12 (-0.009) Pear1 (-0.005) Tub (-0.002) Jmjd6 (0.001)"
"k6","L3","1.599","0.000","-0.301","GO_INFLAMMATORY_CELL_APOPTOTIC_PROCESS","M22487","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any apoptotic process in an inflammatory cell, any cell participating in the inflammatory response to a foreign substance e.g. neutrophil, macrophage. [GOC:jl, GOC:mtg_apoptosis]","Hcar2 (-1.511) Slc7a11 (-0.373) Itpkb (0.191) Ctsl (0.092) Irf3 (0.052) Anxa1 (-0.043) Mef2c (0.033) Nod2 (0.025) Ccl5 (-0.011) Il6 (-0.011)"
"k6","L3","1.599","0.000","-0.243","GO_RESPONSE_TO_OSMOTIC_STRESS","M16208","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating an increase or decrease in the concentration of solutes outside the organism or cell. [GOC:jl]","Aqp5 (-5.359) Arhgef2 (1.975) Sord (-1.08) Slc2a1 (0.882) Bad (0.824) Slc12a2 (-0.733) Micu1 (0.693) Hsp90ab1 (0.67) Tspo (-0.666) Lrrc8e (0.58)"
"k6","L3","1.599","0.001","-0.710","GO_HYPOTONIC_RESPONSE","M22489","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of detection of, or exposure to, a hypotonic environment, i.e. an environment with a lower concentration of solutes than the organism or cell. [GOC:jl, PMID:12598593]","Aqp5 (-5.359) Tspo (-0.666) Oxsr1 (0.012) Trpv4 (0.011) Slc12a5 (0.01) Stk39 (0.01) Mylk (-0.007) Slc12a6 (0.005) Cab39 (-0.004) Itga2 (-0.001)"
"k6","L3","1.599","0.000","-0.249","GO_NUCLEAR_ENVELOPE_ORGANIZATION","M15019","MSigDB-C5",NA,"GO:BP","Homo sapiens","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the nuclear envelope. [GOC:dph, GOC:ems, GOC:jl, GOC:mah]","Dmpk (1.381) Lpin1 (0.623) Reep4 (-0.524) Tmem43 (-0.43) Lmna (0.374) Nup93 (0.327) Chmp4b (0.25) Tor1a (0.157) Sun1 (0.146) Cdk1 (-0.143)"
"k6","L3","1.599","0.000","0.127","GO_MICROTUBULE_BASED_MOVEMENT","M3616","MSigDB-C5",NA,"GO:BP","Homo sapiens","A microtubule-based process that results in the movement of organelles, other microtubules, or other cellular components.  Examples include motor-driven movement along microtubules and movement driven by polymerization or depolymerization of microtubules. [GOC:cjm, ISBN:0815316194]","Dynlrb2 (8.187) Tekt1 (6.712) Zmynd10 (6.473) Iqcg (6.211) Tekt4 (6.011) Nme5 (5.962) Cfap53 (5.936) Dnah6 (5.819) Dnah9 (5.749) Dnaic2 (5.663)"
"k6","L3","1.599","0.000","0.324","GO_MICROTUBULE_DEPOLYMERIZATION","M12616","MSigDB-C5",NA,"GO:BP","Homo sapiens","The removal of tubulin heterodimers from one or both ends of a microtubule. [ISBN:0815316194]","Stmnd1 (5.9) Spef1 (5.234) Map1b (5.008) Katnb1 (2.85) Kif19a (2.84) Arhgef2 (1.975) Ttbk2 (1.475) Ckap5 (1.277) Cib1 (1.169) Stmn3 (0.77)"
"k6","L3","1.599","0.000","-0.189","GO_ENDOSOME_ORGANIZATION","M10494","MSigDB-C5",NA,"GO:BP","Homo sapiens","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of endosomes. [GOC:dph, GOC:jl, GOC:mah]","Synj1 (1.654) Vps37a (0.477) Vps37b (-0.45) Anxa8 (-0.442) Pi4k2a (0.44) Clcn3 (0.323) Rab11a (-0.291) Snx10 (0.273) Hgs (0.253) Chmp4b (0.25)"
"k6","L3","1.599","0.000","-0.137","GO_VACUOLE_ORGANIZATION","M1054","MSigDB-C5",NA,"GO:BP","Homo sapiens","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a vacuole. [GOC:mah]","Ift88 (3.695) Rab23 (3.18) Eno4 (2.37) Trp53inp1 (1.379) Ift20 (1.312) Tmem175 (1.199) Gabarapl1 (1.056) Gabarapl2 (0.975) Emc6 (0.808) Mfn2 (0.649)"
"k6","L3","1.599","0.000","-0.171","GO_VACUOLAR_TRANSPORT","M11237","MSigDB-C5",NA,"GO:BP","Homo sapiens","The directed movement of substances into, out of or within a vacuole. [GOC:ai]","Sort1 (1.166) Adrb2 (-0.895) Ap4m1 (0.794) Lamp1 (0.717) Tmem50b (0.654) Sorl1 (0.5) Vps37a (0.477) Vps37b (-0.45) Gprasp1 (0.389) Vti1a (0.329)"
"k6","L3","1.599","0.000","-0.153","GO_LYSOSOMAL_TRANSPORT","M10443","MSigDB-C5",NA,"GO:BP","Homo sapiens","The directed movement of substances into, out of or within a lysosome. [GOC:ai]","Sort1 (1.166) Adrb2 (-0.895) Ap4m1 (0.794) Lamp1 (0.717) Sorl1 (0.5) Gprasp1 (0.389) Clec16a (0.305) Hgs (0.253) Psap (0.234) Hspa1a (-0.191)"
"k6","L3","1.599","0.000","-0.119","GO_CHROMOSOME_SEGREGATION","M19628","MSigDB-C5",NA,"GO:BP","Homo sapiens","The process in which genetic material, in the form of chromosomes, is organized into specific structures and then physically separated and apportioned to two or more sets. In eukaryotes, chromosome segregation begins with the condensation of chromosomes, includes chromosome separation, and ends when chromosomes have completed movement to the spindle poles. [GOC:jl, GOC:mah, GOC:mtg_cell_cycle, GOC:vw]","Mapk15 (4.648) Nek2 (3.883) Nek11 (3.113) Bex4 (2.859) Katnb1 (2.85) Rec8 (2.77) Tubg2 (2.357) Slf1 (2.259) Pibf1 (2.036) Spice1 (1.459)"
"k6","L3","1.599","0.000","-0.253","GO_NUCLEAR_MIGRATION","M34076","MSigDB-C5",NA,"GO:BP","Homo sapiens","The directed movement of the nucleus to a specific location within a cell. [GOC:ai]","Slc9a3r1 (1.707) Clmn (1.626) Cep120 (1.374) Pcm1 (0.479) Kif1a (0.262) Cdc42 (-0.227) Sun1 (0.146) Myh10 (0.044) Syne3 (0.02) Dctn1 (0.019)"
"k6","L3","1.599","0.000","-0.114","GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY","M7385","MSigDB-C5",NA,"GO:BP","Homo sapiens","A series of molecular signals initiated by the binding of an extracellular ligand to a receptor on the surface of the target cell where the receptor possesses serine/threonine kinase activity, and ending with regulation of a downstream cellular process, e.g. transcription. [GOC:mah, GOC:signaling]","Got1 (2.427) Tgfbr3 (1.751) Cited1 (1.599) Cav2 (-1.575) Cdkn1c (1.561) Smad5 (1.426) Fkbp1a (1.226) Vim (1.208) Appl2 (1.148) Snx25 (1.136)"
"k6","L3","1.599","0.000","-0.249","GO_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY","M16457","MSigDB-C5",NA,"GO:BP","Homo sapiens","The series of molecular signals generated as a consequence of a dopamine receptor binding to one of its physiological ligands. [GOC:mah, PMID:21711983]","Slc9a3r1 (1.707) Cav2 (-1.575) Gnas (0.423) Gnai3 (-0.263) Gna14 (-0.249) Gnao1 (0.085) Gng2 (0.074) Gsk3b (-0.072) Rgs9 (0.058) Nsg2 (0.056)"
"k6","L3","1.599","0.000","-0.156","GO_SMOOTHENED_SIGNALING_PATHWAY","M14890","MSigDB-C5",NA,"GO:BP","Homo sapiens","A series of molecular signals generated as a consequence of activation of the transmembrane protein Smoothened. [GOC:mah, PMID:15205520]","Wdr19 (4.245) Traf3ip1 (4.22) Dcdc2a (4.155) Ift172 (3.765) Dync2h1 (3.493) Ift57 (3.311) Ttc26 (3.25) Serpine2 (3.183) Dzip1 (3.049) Bbs7 (2.986)"
"k6","L3","1.599","0.000","-0.182","GO_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN","M5562","MSigDB-C5",NA,"GO:BP","Homo sapiens","The process of introducing a phosphate group to a tyrosine residue of a STAT (Signal Transducer and Activator of Transcription) protein. [GOC:jl, PMID:10918594]","Pibf1 (2.036) Socs3 (-1.613) Ghr (1.412) Hes1 (-0.433) Arl2bp (0.31) Kit (0.278) Csf1r (0.266) Jak2 (0.232) Fgfr3 (-0.19) Il6st (0.12)"
"k6","L3","1.599","0.000","0.426","GO_INSEMINATION","M11707","MSigDB-C5",NA,"GO:BP","Homo sapiens","The introduction of semen or sperm into the genital tract of a female. [ISBN:0582227089]","Ddo (3.327) Serpine2 (3.183) Klk14 (-0.014) Acvr2a (-0.013) P2rx1 (0.012) Oxt (-0.007) Eddm3b (-0.006) Avpr1a (0.003) Oxtr (0.001) Slc6a4 (0)"
"k6","L3","1.599","0.000","-0.449","GO_FUSION_OF_SPERM_TO_EGG_PLASMA_MEMBRANE_INVOLVED_IN_SINGLE_FERTILIZATION","M22528","MSigDB-C5",NA,"GO:BP","Homo sapiens","The binding and fusion of a sperm, with the plasma membrane of the oocyte as part of the process of single fertilization. In sperm with flagella, binding occurs at the posterior (post-acrosomal) region of the sperm head. [GOC:dph, GOC:jl, http://arbl.cvmbs.colostate.edu/hbooks/pathphys/reprod/fert/fert.html]","Cd9 (0.143) Lyzl4 (0.065) Spaca3 (0.025) Folr2 (0.019) Folr1 (0.016) Ropn1 (0.008) Tmem95 (-0.005) Spaca6 (-0.004) Izumo1 (0.004) Eqtn (0.001)"
"k6","L3","1.599","0.000","-0.180","GO_DIGESTION","M10163","MSigDB-C5",NA,"GO:BP","Homo sapiens","The whole of the physical, chemical, and biochemical processes carried out by multicellular organisms to break down ingested nutrients into components that may be easily absorbed and directed into metabolism. [GOC:isa_complete, ISBN:0198506732]","Aqp5 (-5.359) Chia1 (3.632) Hip1r (0.96) Lima1 (0.671) Sox9 (-0.385) Ireb2 (0.381) Pir (-0.367) Scarb1 (0.362) Muc4 (0.333) Sct (0.332)"
"k6","L3","1.599","0.000","-0.203","GO_BODY_FLUID_SECRETION","M14825","MSigDB-C5",NA,"GO:BP","Homo sapiens","The controlled release of a fluid by a cell or tissue in an animal. [GOC:ai, GOC:dph, GOC:mah, GOC:tb]","Aqp5 (-5.359) Neurl1a (3.902) Ddr1 (1.095) Agr2 (0.909) Med1 (0.71) Oas2 (0.611) Ppat (0.606) Atp7b (-0.563) Usf2 (0.544) Sct (0.332)"
"k6","L3","1.599","0.000","-0.166","GO_CELL_RECOGNITION","M5969","MSigDB-C5",NA,"GO:BP","Homo sapiens","The process in which a cell in an organism interprets its surroundings. [GOC:go_curators]","Spa17 (4.519) Cxcr4 (1.899) Cd81 (-1.408) Cct7 (1.393) Igsf9 (1.254) Cadm1 (0.822) Nrp1 (0.461) Emb (-0.458) Mfge8 (-0.452) Scarb1 (0.362)"
"k6","L3","1.599","0.000","-0.278","GO_ANDROGEN_METABOLIC_PROCESS","M13960","MSigDB-C5",NA,"GO:BP","Homo sapiens","The chemical reactions and pathways involving androgens, C19 steroid hormones that can stimulate the development of male sexual characteristics. [ISBN:0198506732]","Wnt4 (-1.609) Adm (-1.016) Tiparp (-0.906) Med1 (0.71) Scarb1 (0.362) Hsd17b11 (-0.093) Sgpl1 (0.07) Ppargc1a (0.053) Plekha1 (-0.027) Cyp3a13 (-0.024)"
